Column,brand_name,name,new_name,id,sum
21442,tara,tara,tara,,1
21443,taralli,Dolce Bontã ,dolce bontã,,1
21444,taralli antonio fiore,Fiore Alimentare,fiore alimentare,,1
21445,taralli apulia snack,taralli apulia snack,taralli apulia snack,,1
21446,tardyferon,Pierre Fabre Médicament Production,pierre fabre médicament production,,1
21447,target,Target Corporation,target corporation,Q1046951,29
21448,target brands - berry fruit strip,Target Corporation,target corporation,Q1046951,2
21449,target corp. - small bottled water,Target Corporation,target corporation,Q1046951,2
21450,targifor,Sanofi Aventis,sanofi aventis,,1
21451,tarick,tarick,tarick,,1
21452,tarim ilaci ambalajidir - pesticide,Agrobest,agrobest,,4
21453,tarimilicac,Tarimilicac,tarimilicac,,2
21454,taro,Premier Marketing Public Company Limited,premier marketing public company limited,,31
21455,taro,taro,taro,,1
21456,taro,Tiga Pelar Sejahtera,tiga pilar sejahtera,,2
21457,taro,Tiga Pilar Sejahtera,tiga pilar sejahtera,,2
21458,taro,TPS Food,tps food,,10
21459,taro-net,Putra Taro Paloma,putra taro paloma,,1
21460,taro 30dp,Petrol Ufisi Teknolojistyle,petrol ufisi teknolojistyle,,1
21461,taro net,Tiga Pilar Sejahtera,tiga pilar sejahtera,,4
21462,taro net,Tiga Pilar Sejahtera Food Tbk.,tiga pilar sejahtera,,1
21463,taro snack,Taro Snack,taro snack,,7
21464,tartina,Tartina,tartina,,32
21465,taschentuchverpackung,REWE Group,rewe group,Q573266,1
21466,tasmanian double brie,Tasmanian Double Brie,tasmanian double brie,,1
21467,tast tea spot,tast tea spot,tast tea spot,,1
21468,tast tom,Tast Tom,tast tom,,55
21469,taste of the islands,Taste Of The Islands Llc,taste of the islands llc,,1
21470,tasti,Tasti,tasti,,15
21471,tastino wffle,Tastino Wffle,tastino wffle,,0
21472,tasto,"Berli Jucker Public Co.,Ltd. (BJC)","berli jucker public co.,ltd. (bjc)",,1
21473,tasty,Sayap Mas Utama,sayap mas utama,,1
21474,tasty 2,Premium Sauce,premium sauce,,1
21475,tasty boy,Ajinomoto,ajinomoto,Q412826,1
21476,tasty sweet supari,tasty sweet supari,tasty sweet supari,,1
21477,tasty time,Tasty Time,tasty time,,1
21478,tasty tom,Temasek Holdings,temasek holdings,Q762479,102
21479,tasty treat,Future Consumer Limited,future consumer limited,,1
21480,tat,Tat,tat,,2
21481,tat ketchup satchet,Tat Ketchup Satchet,tat ketchup satchet,,2
21482,tata,Tata Group,tata group,Q331715,14
21483,tata,Tata Sons,tata sons,,10
21484,tata gluco+,Tata Group,tata group,Q331715,3
21485,tata salt,Tata Group,tata group,Q331715,6
21486,tata tea,Tata Group,tata group,Q331715,47
21487,tatascan,Licorera los angeles,licorera los angeles,,32
21488,tate & lyle,Tate & Lyle,tate & lyle,Q2395492,1
21489,tateishi shunyoudo,Tateishi Shunyoudo,tateishi shunyoudo,,0
21490,tatin,Grupo Arcor,grupo arcor,Q380022,1
21491,tatín,Grupo Arcor,grupo arcor,Q380022,1
21492,taton,Taton,taton,,1
21493,tatoo lolipop,tatoo lolipop,tatoo lolipop,,1
21494,tatos,Yupi,yupi,Q8061424,22
21495,tatranky,Tatranky,tatranky,,2
21496,tatranske micko,Tatranske Micko,tatranske micko,,0
21497,tatto gim,Tatto Gim,tatto gim,,6
21498,tattoos,W.L. Food Products,w.l. food products,,89
21499,tattoos,Wl Foods,wl foods,,61
21500,tattoos corn chips,W.L. Foods,wl foods,,1
21501,tattoos corn tube,W.L. Food Products,w.l. food products,,8
21502,tattos,Lucio Tan's conglomerate LT Group,lucio tan's conglomerate lt group,,1
21503,tattos,W.L. Food Products,w.l. food products,,40
21504,tatü,REWE Group,rewe group,Q573266,1
21505,tatü taschentücher,REWE Group,rewe group,Q573266,1
21506,tauras,tauras,tauras,,2
21507,tauras,Tauras,tauras,,2
21508,tavernello,Caviro,caviro,Q85860574,16
21509,tavina,Tavina Spa,tavina spa,,6
21510,tawaer water industries,Tawaer Water Industries,tawaer water industries,,1
21511,tawan,PepsiCo,pepsico,Q334800,13
21512,tawantip drinking water,THAMRONGNAVAKIT WATER,thamrongnavakit water,,6
21513,tawar lembut,tawar lembut,tawar lembut,,1
21514,taxi,Tommy,tommy,Q12643718,34
21515,taxi,Yıldız Holding,yıldız holding,Q15043910,0
21516,taxol,Industrias BG SRL,industrias bg srl,,1
21517,tayas,tayas,tayas,,1
21518,tayas,Tayas,tayas,,3
21519,taza,Island Beverages Maldives Ltd,island beverages maldives ltd,,72
21520,tazaa,Taaza food product,taaza food product,,1
21521,tazhu,Tazhu,tazhu,,1
21522,taziki,Pilos,pilos,,1
21523,tazo tea,Tazo Tea,tazo tea,,0
21524,tb's,Tabisco Enterprises Ltd,tobisco enterprise,,3
21525,tb´s biscuits,Tobisco enterprise,tobisco enterprise,,1
21526,tbl,Tbl,tbl,,2
21527,tcc,Tcc,tcc,,38
21528,tchibo espresso tinkbecher,Tchibo,tchibo,Q564213,2
21529,tè blues,tè blues,tè blues,,3
21530,tea +,tea +,tea +,,4
21531,tea go,Liwayway Holdings Company Limited,liwayway holdings company limited,,2
21532,tea impt,tea impt,tea impt,,2
21533,tea javana,tea javana,tea javana,,3
21534,tea jus,Indah Jaya Indonesia,indah jaya indonesia,,2
21535,tea jus,Wings,wings,Q12524596,168
21536,tea juzz,Karunia Alam Segarr,karunia alam segar,,3
21537,tea moment,Santa Bakery,santa bakery,,13
21538,tea+,Suntory Beverage & Food,suntory beverage & food,Q17210124,12
21539,teamagra,Teamagra,teamagra,,2
21540,teapot,F&N,f&n,,1
21541,teapot,Tanzania Cigarette Company,tanzania cigarette company,Q22909263,3
21542,teavana,Starbucks,starbucks,Q37158,2
21543,tebs,Q97236799,q97236799,Q97236799,49
21544,tecate,Cuauhtã©Moc Moctezuma Holding,cuauhtã©moc moctezuma holding,,1
21545,tecate,"Cuauhtã©Moc Moctezuma Holding, S.A. De C.V.",cuauhtã©moc moctezuma holding,,1
21546,tecate,Tecate,tecate,,3
21547,technic,technic,technic,,1
21548,technicoll,Technicoll,technicoll,,1
21549,techpak kenya,Techpak Industries Limited,techpak industries limited,,5
21550,tecno,Tecno,tecno,,3
21551,tecno mobile,Tecno,tecno,,12
21552,tedavola,tedavola,tedavola,,10
21553,teddy,Nobel Hygiene,nobel hygiene,,3
21554,teddy's unique bevereges,teddy's unique bevereges,teddy's unique bevereges,,1
21555,teddy grahams,Teddy Grahams,teddy grahams,,1
21556,tedhe medhe,tedhe medhe,tedhe medhe,,9
21557,tee gschwender,Tee Gschwender,tee gschwender,,1
21558,tee pee,Tee Pee Brush Maufactures,tee pee brush maufactures,,13
21559,tee top,Tee Top,tee top,,3
21560,teem,PepsiCo,pepsico,Q334800,32
21561,teem,The Coca-Cola Company,the coca-cola company,Q3295867,245
21562,teem bitter lemon,PepsiCo,pepsico,Q334800,121
21563,teem lemon,teem lemon,teem lemon,,118
21564,teem soda,teem soda,teem soda,,13
21565,teera,Teera Drinking Water,teera drinking water,,3
21566,teera,"Teera Quality Products Co., Ltd.","teera quality products co., ltd.",,3
21567,teetop table water,Teetop Table Water,teetop table water,,1
21568,teh,Reg Eco Kilo India,reg eco kilo india,,1
21569,teh  gelas,teh  gelas,teh  gelas,,9
21570,teh arinda,teh arinda,teh arinda,,1
21571,teh bandulan,CV Budi Djaya,cv budi djaya,,2
21572,teh botol,Q97236799,q97236799,Q97236799,56
21573,teh botol,Rekso Group,rekso group,Q97236799,15
21574,teh botol,Sosro,sosro,,5
21575,teh botol sosro,sosro,sosro,,5
21576,teh botol sosro,Sosro,sosro,,3
21577,teh botol sosro,Teh Botol Sosro,teh botol sosro,,0
21578,teh candi borobudur,teh candi borobudur,teh candi borobudur,,4
21579,teh candi borobudur,Teh Candi Borobudur,teh candi borobudur,,1
21580,teh candi wayang,Teh Candi Wayang,teh candi wayang,,1
21581,teh dandang,Kartini Teh Nasional,kartini teh nasional,,1
21582,teh eco,Teh Eco,teh eco,,0
21583,teh eco,Tri Sumber Makmur,tri sumber makmur,,1
21584,teh eco,Tri Sumber Makmur Indah,tri sumber makmur,,2
21585,teh gelas,Orang Tua,orang tua,,1246
21586,teh gelas,OT,ot,,39
21587,teh gelas,Teh Gelas,teh  gelas,,0
21588,teh gelas,Wings,wings,Q12524596,10
21589,teh gelas cleo floridina le mineral  aqua big cola mizone  fruit tea deal  indomaret indomilk yakult isoplus sprite 78 kopiko frestea abc  milky moo cap segar fanta  cheers nutriboost vit teh pucuk club  aqnu,teh gelas cleo floridina le mineral  aqua big cola mizone  fruit tea deal  indomaret indomilk yakult isoplus sprite 78 kopiko frestea abc  milky moo cap segar fanta  cheers nutriboost vit teh pucuk club  aqnu,teh gelas cleo floridina le mineral  aqua big cola mizone  fruit tea deal  indomaret indomilk yakult isoplus sprite 78 kopiko frestea abc  milky moo cap segar fanta  cheers nutriboost vit teh pucuk club  aqnu,,51
21590,teh gelas orang tua,Teh Gelas Orang Tua,teh gelas orang tua,,16
21591,teh gelau,teh gelau,teh gelau,,3
21592,teh hijau,Gunung Subur Sejahtera,gunung subur sejahtera,,4
21593,teh hijau,Star Food,starfood,,8
21594,teh java,Wings,wings,Q12524596,1
21595,teh javana,My Baby Philippines,my baby philippines,,1
21596,teh javana,Wings,wings,Q12524596,13
21597,teh kotak,Teh Kotak,teh kotak,,0
21598,teh kotak,Ultra Jaya Milk Industry,ultra jaya milk industry,Q96100690,64
21599,teh legit kental,Orang Tua,orang tua,,1
21600,teh naga,Naga Perkasa,naga perkasa,,1
21601,teh poci,Gunung Slamat,gunung slamat,,2
21602,teh poci,Poci,poci,,31
21603,teh poci,PT Poci Kreasi Mandiri,pt poci kreasi mandiri,,2
21604,teh pucuk,Mayora Indah,mayora indah,Q12497654,246
21605,teh pucuk,Teh Pucuk,teh pucuk,,1
21606,teh pucuk,Tirta Fress Indo,tirta fresindo jaya,,7
21607,teh pucuk,Wings,wings,Q12524596,1
21608,teh pucuk harum,Mayora Indah,mayora indah,,5
21609,teh pucuk harum,Mayora Indah,mayora indah,Q12497654,345
21610,teh pucuk harum,Wings,wings,Q12524596,3
21611,teh rio,Tirta Alam Segar,tirta alam segar,,2
21612,teh rio,Wings,wings,Q12524596,218
21613,teh sari murni,Agri Wangi,agri wangi,,2
21614,teh sari wangi,Agri Wangi,agri wangi,,2
21615,teh seduh segar,Starfood,starfood,,1
21616,teh sisi,teh sisi,teh sisi,,1
21617,teh sisri,Forisa,forisa,,2
21618,teh sisri,Forisa Nusa Persada,forisa nusa persada,,15
21619,teh sisri,Orang Tua,orang tua,,19
21620,teh sosro,Rekso Group,rekso group,Q97236799,43
21621,teh sosro kotak,Q97236799,q97236799,Q97236799,2
21622,teh zegar,Tang Mas,tang mas,,3
21623,tejahe,Deltomed Laboratories,deltomed laboratories,,1
21624,teju,JS Masala Company,js masala company,,10
21625,tek,Tek,tek,,1
21626,tek sut,Teksut Sut Mamulleri,teksut sut mamulleri,,1
21627,tekasil,Tekasil,tekasil,,1
21628,tekel 2000,Tekel 2000,tekel 2000,,3
21629,tekita,Salim Group,salim group,Q905963,2
21630,teku,Teku,teku,,1
21631,tele 2,TELE 2,tele 2,,3
21632,telemach (united group),Telemach (United Group),telemach (united group),,1
21633,telenor rs,Telenor Rs,telenor rs,,1
21634,telephone card 100 imp,Telephone Card 100 Imp,telephone card 100 imp,,1
21635,telia ežys,Telia Company,telia company,Q862303,2
21636,tell,Coop,coop,,4
21637,tell,Tell Alimentos,tell alimentos,,1
21638,tellus,Tellus,tellus,,1
21639,telunsu,Mengniu Dairy,mengniu dairy,Q985475,1
21640,tempayy,Vegolution,vegolution,,1
21641,tempero sabor ami,tempero sabor ami,tempero sabor ami,,1
21642,temple,Temple,temple,,6
21643,tempo,Essity,essity,Q30938280,27
21644,tempo,Fater S.P.A,fater s.p.a,,2
21645,tempo,"Mars, Incorporated","mars, incorporated",Q695087,1
21646,tempo,Sca,sca,,5
21647,tempo,Tempo,tempo,Q62535175,26
21648,tempo skan pasific,Tempo Skan Pasific,tempo scan pacific,,2
21649,tempo taschentücher,Essity,essity,Q30938280,10
21650,temptations,"Mars, Incorporated","mars, incorporated",Q695087,1
21651,tempura,Regent,regent,Q19882879,6
21652,tempura,Tempura,tempura,,1
21653,tenaz,Tenaz,tenaz,,1
21654,tender care,Colgate-Palmolive Company,colgate-palmolive company,Q609466,1
21655,tender juicy,tender juicy,tender juicy,,1
21656,tender love,Uni-care Hygienic Products Inc.,uni-care hygienic products inc.,,1
21657,tenderly,Lucart,lucart,,2
21658,tenofovik,Công ty cổ phần dược phẩm SAVI,công ty cổ phần dược phẩm savi,,1
21659,tenom coffee,tenom coffee,tenom coffee,,10
21660,tenpo,Tenpo,tenpo,,1
21661,tentacion,Tentacion,tentacion,,1
21662,tenten,Tenten,tenten,Q11567157,1
21663,teoplast,Teoplast SRL,teoplast srl,,1
21664,tepe,tepe,tepe,,1
21665,tepe,TePe D-A-CH Gmbh Germany,tepe d-a-ch gmbh germany,,1
21666,tepung bumbu anjinomoto ltd,tepung bumbu anjinomoto ltd,tepung bumbu anjinomoto ltd,,1
21667,tepung bumbu racik,Salim Group,salim group,Q905963,1
21668,tepung bumbu serbaguna,Sasa,sasa,,1
21669,tepung ketan putih rosebrand,Rosebrand Indonesia,rosebrand indonesia,,7
21670,tepung rose brand,Rosebrand Indonesia,rosebrand indonesia,,1
21671,tepung terigu,Food Station,food station,,1
21672,tequila,tequila,tequila,,1
21673,tequila hornito,Tequila Hornito,tequila hornito,,1
21674,terasi abc,Berkshire Hathaway,berkshire hathaway,Q217583,7
21675,terasi udang,Sumber Nelayan,sumber nelayan,,2
21676,terê,Água Mineral DaVida,água mineral davida,,5
21677,terê,Hélios,hélios,,60
21678,terea,Altria,altria,Q445007,1
21679,terem yag,Ulker,ulker,,4
21680,teremno,teremno,teremno,,2
21681,teremyag,Besler A.S,besler a.s,,2
21682,terepín,Productos Emery SA,productos emery sa,,2
21683,terigu,Estern parl,estern parl,,1
21684,teriyaki,Tilamook Country Smoker,tilamook country smoker,,1
21685,terma,Terma,terma,,1
21686,termofren,Termofren,termofren,,1
21687,terrabusi,Mondelez International,mondelez international,Q12857502,4
21688,terrabusi,Terrabusi,terrabusi,Q108197751,2
21689,terraline,terraline,terraline,,2
21690,tervete,Tervete,tervete,,5
21691,tērvetes alus,Tērvetes alus,tērvetes alus,,1
21692,tesa,Beiersdorf,beiersdorf,Q201691,4
21693,tesalia,Tesalia,tesalia,,4
21694,tesco,Lotus's,lotus's,,48
21695,tesco,Tesco,tesco,Q487494,31
21696,tesco,Tesco Lotus,tesco lotus,,1
21697,tesco lotus,Tesco,tesco,Q487494,13
21698,tesco mini jelly bean,Tesco,tesco,Q487494,4
21699,teson silicon rubber,Hardex Corporation,hardex corporation,,1
21700,tessa,Graha Kerindo Utama,graha kerindo utama,,2
21701,tessa,Tessa,tessa,,2
21702,tessatissue,tessatissue,tessatissue,,1
21703,test,TeST,test,Q7690720,0
21704,testo,BJC,bjc,,5
21705,testy saline,Universal Food Ltd,universal food ltd,,9
21706,tetas,Tetas,tetas,,1
21707,tête brulée,tête brulée,tête brulée,,1
21708,tete de moine,tete de moine,tete de moine,,1
21709,têtes brulées,Verquin Confiseur,verquin confiseur,,7
21710,têtes brûlées,Verquin Confiseur,verquin confiseur,,1
21711,tetetrіv,tetetrіv,tetetrіv,,2
21712,tetley,tetley,tetley,,1
21713,tetra pak,tetra pak,tetra pak,,1
21714,tetrapak,Tetra Pak,tetra pak,Q659200,17
21715,tetrapak,Tetrapak,tetra pak,,5
21716,tetro,Tetro,tetro,,1
21717,tetrosyl,tetrosyl,tetrosyl,,1
21718,tetul chatney,PRAN-RFL Group,pran-rfl group,Q16743607,9
21719,teuto,Teuto,teuto,,1
21720,teva,teva,teva,,1
21721,tewly,URC (Thailand),urc thailand,,1
21722,tex,Turkmali,turk mali,,2
21723,texas,Texas,texas,Q106411134,2
21724,texas chicken,Friedman Fleischer & Lowe,friedman fleischer & lowe,Q5503692,4
21725,texas pete hotsauce,Texas Pete,texas pete,,1
21726,texas snack,Texas Snack,texas snack,,1
21727,th,th,th,,5
21728,th group,Th Group,th group,,2
21729,th true juice milk,"Nui Tien Purified Water Co., Ltd","nui tien purified water co., ltd",,14
21730,th true milk,th true milk,th true milk,,34
21731,th true mill,TH true milk Group,th true milk group,,35
21732,thã© glacã© pure leaf,PepsiCo,pepsico,Q334800,1
21733,thach bich,thach bich,thach bich,,1
21734,thach bich,Thach Bich mineral water factory,thach bich mineral water factory,,1
21735,thach bich mineral water,Thack Bich Mineral,thack bich mineral,,27
21736,thach bich mineral water,Ttach Bach Mineral,ttach bach mineral,,27
21737,thai-denmark,Dairy Farming Promotion Organization of Thailand,dairy farming promotion organization of thailand,,1
21738,thai duong 7,Sao Thai Duong Joint Stock Company,sao thai duong joint stock company,,1
21739,thai elephane rice,Thai Elephane Rice,thai elephane rice,,1
21740,thai foam company,Thai Foam Company,thai foam company,,0
21741,thai lan food,thai lan food,thai lan food,,1
21742,thaitea,thaitea,thaitea,,3
21743,thaitea,Thaitea,thaitea,,0
21744,thakur,Local brand,other brand,,1
21745,thakur,Thakur food products,thakur food products,,1
21746,thakur bakers,Thakur Bakers,thakur bakers,,1
21747,thang loi binh duong,thang loi binh duong,thang loi binh duong,,1
21748,thanh hai company,thanh hai company,thanh hai company,,1
21749,thatchers,Thatchers Holdings,thatchers holdings,,1
21750,the bakery - glazed donuts,The Bakery - Glazed Donuts,the bakery - glazed donuts,,1
21751,the boathouse,The Boathouse,the boathouse,,6
21752,the boss pak,The Boss Pak Co Ltd,the boss pak co ltd,,1
21753,the candy maker corp,The Candy Maker Corp,the candy maker corp,,5
21754,the children's place,The Children's Place,the children's place,Q3520257,1
21755,the coca,the coca,the coca,,1
21756,the coca cola company,The Coca-Cola Company,the coca-cola company,Q3295867,147
21757,the collective,The Collective New Zealand,the collective new zealand,,2
21758,the cookie barrel,the cookie barrel,the cookie barrel,,1
21759,the gelas,The Gelas,the gelas,,12
21760,"the golden tree food, inc","The Golden Tree Food, Inc","the golden tree food, inc",,1
21761,the good bean,The Good Bean,the good bean,Q7737181,1
21762,the gorilla glue co.,The Gorilla Glue Co.,the gorilla glue co.,,1
21763,the hip shop,The Hip Shop,the hip shop,,1
21764,the king,British American Tobacco,british american tobacco,Q856411,1
21765,the lolly bag,the lolly bag,the lolly bag,,1
21766,the national confectonery co.,Mondelez International,mondelez international,Q12857502,1
21767,the number is countless,the number is countless,unbranded,,5400
21768,the original,the original,the original,,1
21769,the original cones,Mountain High,mountain high,,1
21770,the protein kitchen,The Protein Kitchen ApS,the protein kitchen aps,,1
21771,the pucuk,Mayora,mayora,,4
21772,the pucuk,Mayora Indah,mayora indah,Q12497654,6
21773,the pucuk,The Pucuk,the pucuk,,1
21774,the truck cafe,The Truck Cafe,the truck cafe,,1
21775,the turner,the turner,the turner,,1
21776,the washington post,The Washington Post,the washington post,,1
21777,thefonth,Thefonth Water Company,thefonth water company,,1
21778,theoni,Ahb Group,ahb group,,3
21779,theoni,Î‘Î—Î’ Group,î‘î—î’ group,,13
21780,therabreath,"Dr. Harold Katz, Llc.","dr. harold katz, llc.",,1
21781,thermolyte,Pharos Indonesia,pharos indonesia,,1
21782,thermopak kenya,Thermopak Limited,thermopak limited,,8
21783,thien ha cameda,thien ha cameda,thien ha cameda,,3
21784,thien huong food,thien huong food,thien huong food,,6
21785,thiên phúc company,thiên phúc company,thiên phúc company,,1
21786,thien thanh,thien thanh,thien thanh,,1
21787,things chips,Original,original,,3
21788,thinh phat,thinh phat,thinh phat,,1
21789,thịnh phát company,thịnh phát company,thịnh phát company,,1
21790,think thin,Think Thin Llc,think thin llc,,1
