brand_name,parent_company_name,id,validated,brand_total_count,brand_frequency
pantene,procter & gamble,q212405,true,365,86
pantene shampoo,procter & gamble,q212405,false,3,1
panter energy drink,new age beverages ltd.,new age beverages ltd.,false,1,1
panther,panther,q2049951,false,16,7
panther cup,panther cup,panther cup,false,1,1
panties,unbranded,unbranded,true,2,1
panty liner,unbranded,unbranded,true,1,1
panzani,panzani,panzani,false,16,3
pao ba,pao ba,pao ba,false,3,1
pap's,totis,totis,false,1,1
papa,unbranded,unbranded,true,1,1
papa catsup,ufc,ufc,false,3,2
papa joe's,papa joe's,papa joe's,false,1,1
papa joes,papa joes,papa joes,false,2,1
papa ketchup,ufc philippines,ufc philippines,false,1,1
papa mozhet,oao ompk,oao ompk,false,7,1
papa sweet sarap,nuti asia corp,nuti asia corp,false,1,1
papafilipou ice-cream,papafilipou,papafilipou,false,2,1
papantoniou bakery,papantoniou,papantoniou,false,1,1
papelikha bond paper,papelikha bond paper,papelikha bond paper,false,1,1
paper,newell brands,q667599,false,13,4
paper (ionized salt packets),paper (ionized salt packets),paper (ionized salt packets),false,4,1
paper (napkins),paper (napkins),paper (napkins),false,2,1
paper (sage napkin),paper (sage napkin),paper (sage napkin),false,1,1
paper (salt packets),paper (salt packets),paper (salt packets),false,4,1
paper and wood products,unbranded,unbranded,true,176,1
paper boat,"hector beverages, hector beverages","hector beverages, hector beverages",false,120,5
paper cup,unbranded,unbranded,true,38,1
paper cups,mcdonald’s,q38076,false,17,2
paper mate,"sanford lp, sanford lp","sanford lp, sanford lp",false,10,6
paper plate,unbranded,unbranded,true,4,1
paper plate holder,unbranded,unbranded,true,1,1
paper plates,unbranded,unbranded,true,34,2
paperboat,hector beverages,hector beverages,false,17,1
papermate,paper mate,q3362807,false,4,2
papi frits,pronacris,pronacris,false,2,1
papillon,papillon,papillon,false,276,1
papillon spoons,papillon spoons,papillon spoons,false,1,1
papilon,unbranded,unbranded,true,5,1
papilon plastics,unbranded,unbranded,true,37,1
papitas fritas,jojo,jojo,false,3,1
paprika zweifel,zweifel snacks gmbh,zweifel snacks gmbh,false,2,1
paprikã¡å¡,kmotr,kmotr,false,1,1
papuakua,papuakua,papuakua,false,10,2
papã­rovã© kapesnã­äky,linteo,linteo,false,2,1
paque con pasas,grupo bimbo,q775031,false,1,1
paquera,nã£o identificado,nã£o identificado,false,1,1
par nor pitusas,parnor s.a.,parnor s.a.,false,1,1
par-nor,par-nor,par-nor,false,1,1
paracetamol,"hexpharm jaya, paracetamol","hexpharm jaya, paracetamol",false,12,2
parachute,marico,q13120120,false,43,3
parachute oil,parachute oil,parachute oil,false,1,1
paradise,paradise,q4344840,false,15,3
paradise fruits,paradise fruits,paradise fruits,false,1,1
parag,unbranded,unbranded,true,1,1
paralganeffer,cty cp tháº£o dæ°á»£c tháº¿ giá»›i,cty cp tháº£o dæ°á»£c tháº¿ giá»›i,false,1,1
paramex,konimex,konimex,false,1,1
paramount farms,paramount farms,paramount farms,false,1,1
paranã¡ limitada,paranã¡ limitada,paranã¡ limitada,false,1,1
paras pan masala,paras surti product pvt ltd.,paras surti product pvt ltd.,false,27,1
paras pan masala,unbranded,unbranded,false,20,1
parashoot advanced beliful,marico bangladesh limited,marico bangladesh limited,false,9,1
parati,parati,parati,false,4,1
paratí,parati industria e comércio de alimentos ltda,parati industria e comércio de alimentos ltda,false,1,1
paraã­buna,paraã­buna,paraã­buna,false,1,1
parchment paper,unbranded,unbranded,true,1,1
parents choice,walmart,q483551,false,1,1
parfetti van melle,parfetti van melle,parfetti van melle,false,5,1
parfic derma,pafic derma,pafic derma,false,5,2
parilmate,altria,q445007,false,1,1
parimal,parimal madir,parimal madir,false,1,1
paris séduction,unbranded,unbranded,true,9,2
parisian,parisian,parisian,false,12,1
parisienne,british american tobacco,q856411,true,811,18
parivaar,parivaar agarbatti works,parivaar agarbatti works,false,4,1
pariwar,parivaar agarbatti works,parivaar agarbatti works,false,1,1
park 'n go,park 'n go,park 'n go,false,2,1
parkemed,pfizer,pfizer,false,2,1
parkers,parkers,q110478780,false,6,3
parkers pretzels,smiths,smiths,false,1,1
parkers pretzels  smiths,parkers pretzels  smiths,parkers pretzels  smiths,false,1,1
parks alie vero drink,parks alie vero drink,parks alie vero drink,false,1,1
parkside cafe,parkside cafe,parkside cafe,false,2,1
parlament,altria,q445007,false,37,5
parle,parle products,q17081914,true,1013,22
parle coasters,paradise food,paradise food,false,9,1
parle g,parle products,q17081914,true,190,11
parle happy happy cookies,parle happy happy cookies,parle happy happy cookies,false,2,1
parle hide & seek,parle agro,q7138871,false,28,1
parle krack jack,parle agro,q7138871,false,21,1
parle kreams,pi-pardee foods nigeria limited,pi-pardee foods nigeria limited,false,2,1
parle smooth,parle agro pvt. ltd,parle agro pvt. ltd,false,29,1
parle's wafers,parle products,q17081914,false,4,1
parle-g,parle products,q17081914,false,432,9
parle-g (equator food ghana),parle-g (equator food ghana),parle-g (equator food ghana),false,1,1
parliament,altria,q445007,true,268,36
parliament(philip morris international),parliament(philip morris international),parliament(philip morris international),false,3,1
parliment,parliment,parliment,false,1,1
parlour,nestlé,q160746,false,1,1
parmalat,lactalis,q1799825,false,13,4
parnas,parnas,parnas,false,1,1
parodontax,glaxosmithkline,q212322,false,1,1
parrj's,unbranded,unbranded,true,1,1
parsienne,parsienne,parsienne,false,3,1
part,part,part,false,1,1
part of cigarette butt,part of cigarette butt,part of cigarette butt,false,2,1
parth & jaggery,das foodtech pvt ltd,das foodtech pvt ltd,false,1,1
partiament,altria,q445007,false,5,1
party,tanzania cigarette company,q22909263,false,5,4
party carton caps,unbranded,unbranded,true,2,1
party ice,party ice & party time ice ltd.,party ice & party time ice ltd.,false,2,1
party popper,party popper,party popper,false,1,1
party poppy,party poppy,party poppy,false,1,1
pasa bitters,kasapreko,kasapreko,false,1,1
pasaka,pieno žvaigždės,q2092661,false,2,2
pasas,pasas,pasas,false,10,1
pasažieru vilciens,pasažieru vilciens,q7142587,false,3,1
pascal,mondelez international,q12857502,true,1,1
pascha,uplands premium dairies,uplands premium dairies,false,96,3
pascual,"pascual, pascual quality","pascual, pascual quality",false,5,2
pascual bifrutas,pascual bifrutas,pascual bifrutas,false,7,1
pase bitters,pase bitters,pase bitters,false,1,1
paseo,"asia pulp & paper group, paseo, paseo, pindo deli, the univenus, univenus","asia pulp & paper group, paseo, paseo, pindo deli, the univenus, univenus",false,22,11
pasha,istanbul dosumia ltd.,istanbul dosumia ltd.,false,7,1
pasific food,pasific food,pasific food,false,1,1
pasimo,pasimo,pasimo,false,2,1
pasir kucing,unbranded,unbranded,true,1,1
paso de los toros,pepsico,q334800,false,17,6
pasquier,groupe pasquier,groupe pasquier,false,10,1
pass pass,ds group,ds group,false,141,9
pass pass pulse,ds group,ds group,false,1,1
passa quatro,passa quatro,passa quatro,false,3,1
passa tempo,nestlé,q160746,false,1,1
passatempo,nestlé,q160746,false,4,3
passion,"passion, tanzania distillers ltd, u fresh food products ltd","passion, tanzania distillers ltd, u fresh food products ltd",false,6,2
passion fruit,u fresh food products ltd,u fresh food products ltd,false,10,1
passion fruits,u fresh food products ltd,u fresh food products ltd,false,2,1
passion powder,orange group nig. ltd,orange group nig. ltd,false,1,1
passions deli,passions deli,passions deli,false,1,1
passoa,rã©my cointreau,rã©my cointreau,false,1,1
pasta,q3775752,q3775752,false,7,3
pasta crunch,nabati snack,nabati snack,false,1,1
pasta de anchoa,cebansa,cebansa,false,1,1
pasta di semola di grando duro (bucatini),unbranded,unbranded,true,1,1
pasta divella,divella,divella,false,1,1
pasta express,mondelez international,q12857502,false,1,1
pasta sauce,pasta sauce,pasta sauce,false,7,1
pasta tomate,naturas,naturas,false,1,1
pasta zara,pasta zara,q3897481,false,1,1
pastila tanina,unbranded,unbranded,true,3,1
pastis,pastis,pastis,false,1,1
pata,pata,pata,false,1,1
patanajali,patanjali ayurved,q19856023,false,1,1
patanjali,patanjali ayurved,q19856023,false,57,18
patanjali biscuit,patanjali ayurved ltd.,patanjali ayurved ltd.,false,93,1
patata,liwayway holdings company limited,liwayway holdings company limited,false,5,3
patatas aã±avieja,patatas aã±avieja,patatas aã±avieja,false,5,2
patatas bankers,bankers,bankers,false,1,1
patatas fritas dã­a,patatas fritas dã­a,patatas fritas dã­a,false,4,1
patatas hacendado,mercadona,mercadona,false,4,1
patatas lays,patatas lays,patatas lays,false,3,2
patatas rubio,rubio,rubio,false,1,1
patatas ruffles,pepsico,pepsico,false,2,1
patate fritte surgelate,eurospin,q1374674,false,1,1
patatine piã¹ gusto,san carlo spa,san carlo spa,false,6,1
patatine salati preziosi,preziosi food,preziosi food,false,10,1
patel impex,unbranded,unbranded,true,2,1
pathanjali,patanjali ayurved,q19856023,false,1,1
pathos,pathos,pathos,false,1,1
patito,molinos río de la plata,molinos río de la plata,false,1,1
pato azul,empacadora de sal pato azul y sal,empacadora de sal pato azul y sal,false,1,1
pato pascual,pato pascual,pato pascual,false,1,1
patos,"patos, patos","patos, patos",false,1,1
patos patatos,trokit,trokit,false,1,1
patrick's biscuit,patrick's biscuit,patrick's biscuit,false,1,1
patties food,patties food,patties food,false,2,1
paturages,paturages,paturages,false,1,1
patã© argal,argal,argal,false,1,1
patã© la piara,la piara,la piara,false,1,1
pau pau,jumex,q3375400,false,2,2
paul masson,"e & j gallo winery, sazerac company",q5324773q7429410,false,25,6
paul masson ciggaretts,paul masson,paul masson,false,2,1
paul's bakery eldoret brown bread,paul's bakery eldoret brown bread,paul's bakery eldoret brown bread,false,8,1
paula's sweets,unbranded,unbranded,true,1,1
paulena,paulena international,paulena international,false,3,1
paulena international,paulena international,paulena international,false,3,1
paulest table water,paulest table water,paulest table water,attempted,1335,1
paulista,paulista supermercados,paulista supermercados,false,22,4
pauls,lactalis france,lactalis france,false,1,1
pavesi,barilla,q762787,false,1,1
pavesi italia,pavesi italia,pavesi italia,false,1,1
pavesini,barilla group,barilla group,false,1,1
paviloche,paviloche,paviloche,false,1,1
paviwar,paviwar,paviwar,false,1,1
pavo el pozo,grupo fuertes,grupo fuertes,false,2,1
pavo revilla,unilever,unilever,false,1,1
paw patrol,"coplait, yola, paw patrol","coplait, yola, paw patrol",false,2,2
paw tiara snack,ssp group,q7447660,false,1,1
paw-patrol,unbranded,unbranded,true,2,1
pax,paracete int. ltd,paracete int. ltd,attempted,304,15
pax water,pax water,pax water,false,10,2
pay,unbranded,unbranded,true,1,1
pay day,"mars, incorporated",q695087,false,8,6
payday,payday,payday,false,1,1
payless,jg summit holdings,q6108205,false,38,5
payless mami,mondelez international,q12857502,false,6,1
payless pancit canton,jg summit holdings,q6108205,false,29,3
pazani,pazani,pazani,false,3,1
paã§oca clamel,clamel,clamel,false,3,1
paã§oquita,santa helena,santa helena,false,3,1
paã±uelos hacendado,mercadona,mercadona,false,3,1
paçoquinha,"amendupã, paçoquinha","amendupã, paçoquinha",false,4,3
paçoquita,"paçoquita, paçoquita, santa helena, santa helena","paçoquita, paçoquita, santa helena, santa helena",false,17,7
pañales simonds,laboratorio durandin,laboratorio durandin,false,1,1
pbr,pbr,pbr,false,5,2
pdit,pdit,pdit,false,1,1
pea nut,pea nut,pea nut,false,30,1
peace water,peace water gh ltd,peace water gh ltd,false,1,1
peach garden,peach garden,peach garden,false,2,2
peach ice tea,pfanner,q877764,false,1,1
peach loopies,peach loopies,peach loopies,false,1,1
peak,frieslandcampina,q248711,false,257,7
peak antifreeze,old world industries,old world industries,false,1,1
peak milk,frieslandcampina,q248711,true,2151,9
peak yorghurt,friesland campina,friesland campina,false,1,1
peanut bites,jabserus,jabserus,false,2,1
peanut block,darelle lee,darelle lee,false,1,1
peanut butter,premia,premia,false,2,2
peanut caramel,peanut caramel,peanut caramel,false,18,2
peanut chews,peanut chews,peanut chews,false,2,2
peanut creaker,tenisin biskuit indonesia,tenisin biskuit indonesia,false,8,1
peanut patch,peanut patch,peanut patch,false,1,1
peanuts,jogoz ind.,jogoz ind.,false,23,3
peanuts mi-mi choc,peanuts mi-mi choc,peanuts mi-mi choc,false,9,1
pearl,"leading distillers, kampala, power p industry co.,ltd","leading distillers, kampala, power p industry co.,ltd",false,7,4
pearless pro.,pearless pro.,pearless pro.,false,1,1
pears,pears,pears,false,4,2
pears baby,pears baby,pears baby,false,6,1
peccin,peccin sa,https://www.google.com/url?q=https://www.dnb.com/business-directory/company-profiles.peccin_sa.04a5b12009b0cf1305d79fc53135a57f.html&sa=d&source=editors&ust=1675111924883300&usg=aovvaw0hngrjnhlcw5zpjuhis9mu,true,7,4
peci,unbranded,unbranded,true,1,1
pectoral brustkaramellen,wepa apothekenbedarfgmbh & co kg,wepa apothekenbedarfgmbh & co kg,false,1,1
pectrid tigar nut,pectrid tigar nut,pectrid tigar nut,false,2,1
pedia sure,pedia sure,pedia sure,false,4,2
pedialyte,abbott laboratories,q306764,false,3,3
pediasure,abbott laboratories,abbott laboratories,false,5,5
pedigree,"mars, incorporated",q695087,true,31,13
pedras,pedras,pedras,false,3,3
pedras salgadas,pedras salgadas,pedras salgadas,false,1,1
pedrigui,bud light,bud light,false,1,1
pedrin,pedrin iii,pedrin iii,false,2,1
pedro,orkla,orkla,false,2,1
pee wee,nutri snack food corporation,nutri snack food corporation,false,2,1
peek and cloppenburg,peek and cloppenburg,peek and cloppenburg,false,1,1
peeps,just born,just born,false,1,1
peerless products,peerless products manufactoring inc,peerless products manufactoring inc,false,14,2
peet's,jab holding company,q1691896,false,3,1
peet's coffee,jab holding company,q1691896,false,15,4
peewee,nutritive snack food corporation,nutritive snack food corporation,false,23,7
peffeti mentos,peffeti mentos,peffeti mentos,false,7,1
pefrigerant,pefrigerant,pefrigerant,false,1,1
pegas,bidfood czech republic,q54958469,false,1,1
pegaso,sales del golfo de cortés sa de cv,sales del golfo de cortés sa de cv,false,1,1
pegasus laboratories,pegasus laboratories,pegasus laboratories,false,1,1
pegi,unbranded,unbranded,true,1,1
pehuamar,pepsico,pepsico,false,1,1
pei-po,peipo,peipo,false,1,1
peitoral da nazarã©,peitoral da nazarã©,peitoral da nazarã©,false,1,1
peixinho,peixinho,peixinho,false,1,1
pejo,pejo fonte alpina,pejo fonte alpina,false,3,1
pekpol,pekpol,pekpol,false,2,1
pelangi,cv sumber sari pangan,cv sumber sari pangan,false,1,1
pelangi wafers,pelangi wafers,pelangi wafers,false,1,1
peleador,ladislao popelka y cia sa,ladislao popelka y cia sa,false,1,1
pellegrino,nestlé,q160746,false,2,2
pelo rico,the hershey company,q1056637,false,3,2
pelon,de la rosa,de la rosa,false,1,1
pelon pelorico,pelon pelo rico,pelon pelo rico,false,1,1
peloton,peloton,peloton,false,1,1
pelou pelo rico,pelon pelo rico,pelon pelo rico,false,1,1
pelwatta,pelwatta,pelwatta,false,6,1
pembe,pembe,pembe,false,1,1
pembungkus nasi,pembungkus nasi,pembungkus nasi,false,10,1
pemco,pemco,pemco,false,1,1
pempas,procter & gamble,q212405,false,82,1
pempers,pempers,pempers,false,74,2
pempers sweety pants,pempers sweety pants,pempers sweety pants,false,12,1
pempes,pempes,pempes,false,1,1
pen,nataraj,nataraj,false,60,1
pen + gear,pen + gear,pen + gear,false,1,1
pen ink case,pen ink case,pen ink case,false,1,1
penacova,"penacova, penacova","penacova, penacova",false,5,2
penamas,penamas nusaprima,penamas nusaprima,false,1,1
penasol,unbranded,unbranded,true,2,1
pendekar biru,bronson prima industri,bronson prima industri,false,1,1
penguin,yıldız holding,q15043910,false,1,1
penha,penha,penha,false,3,1
penn,"cno financial group, head n.v., penn","cno financial group, head n.v., penn",false,8,4
penn tennis ball,penn tennis ball,penn tennis ball,false,1,1
penny,rewe group,q573266,false,15,5
penny creamy,rewe group,q573266,false,1,1
penny to go latte,rewe group,q573266,false,1,1
penrite oil,penrite oil,penrite oil,false,2,1
pensan,pensan,pensan,false,1,1
penshoppe,penshoppe,q6508917,false,3,3
pentagon plastics,unbranded,unbranded,true,1,1
pentel,pentel,q702754,false,1,1
pentene,pentene,pentene,false,2,2
penzinskaya candy factory,penzinskaya candy factory,penzinskaya candy factory,false,1,1
penzoil,royal dutch shell,royal dutch shell,false,1,1
pep,orison,orison,false,4,1
pep,pepsico,pepsico,false,1,1
pep water,pep water gh ltd,pep water gh ltd,false,1,1
pepas,unbranded,unbranded,true,1,1
pepas trio,productos trio s.a.,productos trio s.a.,false,1,1
pepcoin,pepcoin,pepcoin,false,1,1
pepe charro,"pepe charro, pepe charro","pepe charro, pepe charro",false,3,2
pepe lopez,pepe lopez,pepe lopez,false,1,1
pepe silko milko,pepe silko milko,pepe silko milko,false,1,1
pepella,pepella,pepella,false,1,1
peperami,jack link's,jack link's,false,1,1
